Term	fdr	es	nes	gene %	lead_genes
regulation of leukocyte cell-cell adhesion (GO:1903037)	0.6251263193234105	0.3835460723050163	0.987582286683719	8.61%	ADTRP;ASS1
negative regulation of insulin secretion (GO:0046676)	0.9597649443129482	-0.4659419319378739	-0.9875728614962151	16.81%	BMP8A;KCNJ11
negative regulation of peptide hormone secretion (GO:0090278)	0.9597649443129482	-0.4659419319378739	-0.9875728614962151	16.81%	BMP8A;KCNJ11
positive regulation of viral life cycle (GO:1903902)	0.6251508057334905	0.28021932312539943	0.9872193240958066	3.98%	LGALS1;TRIM38
mitochondrion organization (GO:0007005)	0.6252982288311024	0.15868684257795665	0.9868343951890957	16.06%	IFIT2;PID1;MX1;COX7A1;TSPO;MTFR2;TOMM7;COX7A2;RAB29;BNIP3L;TIMM17A;FIS1;TOMM5;TIMM10;BCAP31;COX7A2L;SPATA18;RAB32;DNAJC19;HAX1
positive regulation of interleukin-1 production (GO:0032732)	0.9614739312681471	-0.3125073868522695	-0.9865472033399776	13.27%	USP50;AGER;NLRC4;ISL1;NLRP2
regulation of calcium ion import (GO:0090279)	0.9612176238822064	-0.426750162971918	-0.9862904105401589	25.05%	PLN;PDGFB;EGF
dendrite morphogenesis (GO:0048813)	0.9609365710088769	-0.32570495800962074	-0.986043056227071	22.85%	DLG4;CTNND2;CHRNA7;CTNNA2;SHANK3;EPHB3
superoxide anion generation (GO:0042554)	0.9603978119726315	-0.4658523394372254	-0.9858927723328949	20.86%	DUOX1;NOXA1;ALOX12
positive regulation of MAPK cascade (GO:0043410)	0.9601289681322127	-0.24864105828946909	-0.9856247290285841	31.64%	PRKCZ;FGF18;AGER;FGF10;SCIMP;NPNT;ERBB4;CD4;FLT1;IGF2;PLCG2;GPR37;CARD9;ADRA2B;RASGRP1;KDR;CHRNA7;SOX2;CD24;GPR183;NODAL;PDGFB;BMP2;HAND2;DIRAS1;FGFR3;MAP3K12;EGF;APOE;APELA;GCNT2;GATA4;TENM1;NDRG4;ABCA7;CIB1;TIRAP;CD74
protein localization to cell periphery (GO:1990778)	0.9595260366091846	-0.25821869465796304	-0.9854991859244465	41.08%	ACTN2;FGF13;KCNIP4;TMEM88;TESC;TSPAN32;CDH1;EPB41L3;PTCH1;PDZK1;CACNB2;ABCA12;MRAP;PACSIN1;LIN7A;PKP2;DPP10;RAB40A;NKD2;MAP7;TSPAN15;ATP1B1;P2RY1;FLOT1;EFR3B;PACS2;JUP;ANK2;AP4M1;RABEP1;RAB3A
positive regulation of protein acetylation (GO:1901985)	0.959873421377154	-0.41741047329243597	-0.9849940736516561	35.48%	RAPGEF3;CAMK1;KAT5;PRKAA2
embryonic digestive tract morphogenesis (GO:0048557)	0.959028872960133	-0.4678260558319388	-0.9849670450863501	37.04%	SOX11;RBPMS2;FGFR2
positive regulation of protein processing (GO:0010954)	0.9613392948441856	-0.43950617746906717	-0.9836961385639212	39.35%	NLRC4;HPN;NKD2;LPCAT3
positive regulation of keratinocyte differentiation (GO:0045618)	0.9611019981007298	-0.46108158075049543	-0.9834439943621858	13.12%	PRKCH;NME2
cytoplasmic sequestering of protein (GO:0051220)	0.9608935792320508	-0.4694825459323962	-0.9831644639224588	6.63%	MDFI
regulation of cellular metabolic process (GO:0031323)	0.6319802122966082	0.2062061207583804	0.9829970063819498	9.79%	PID1;DKK1;CYP1B1;NPC2;ARF4;EIF6
positive regulation of glial cell differentiation (GO:0045687)	0.6313906344409431	0.30380580910920796	0.9829911262071702	2.44%	SERPINE2;ZNF365
glutamine family amino acid metabolic process (GO:0009064)	0.9615686941452454	-0.3417937842345066	-0.9825544813896351	39.58%	GLS2;PRODH;RIMKLA;ALDH5A1;GGT1;ALDH4A1;NAGS;DDAH2
vacuolar acidification (GO:0007035)	0.6319723941184358	0.28574572196646053	0.9823736227801466	27.07%	ATP6V0E1;ATP6AP2;CLN3;PPT1;ATP6V0D1;TMEM199;GRN
cellular response to organonitrogen compound (GO:0071417)	0.9617851660266631	-0.2743013794412038	-0.9821107114189516	37.77%	HCN4;KCNQ1;HTR1B;RYR3;CDH1;NEURL1;HCN2;AQP1;CIB2;HCN1;RAPGEF3;KCNE1;AKAP6;IGFBP5;P2RY1;CPEB3;RRAGD;JUP
regulation of hydrogen peroxide-induced cell death (GO:1903205)	0.9611710544205431	-0.43892967872662825	-0.9820001881028084	13.74%	STK26;GPR37
chemical homeostasis (GO:0048878)	0.9603915502375916	-0.3278363012221784	-0.9819495585968216	38.21%	WNK2;ACOXL;NR1H3;ABCB4;SLC4A3;CEBPA;ABHD8;KLHL3;SLC4A5
myeloid cell activation involved in immune response (GO:0002275)	0.6327980922633297	0.32776228251803724	0.9816012399395683	9.93%	NMI;IFI35;PYCARD
regulation of B cell receptor signaling pathway (GO:0050855)	0.9607250640154282	-0.4189209610208183	-0.9814606446567004	26.13%	PRKCH;GCSAM;BLK;PRKCB
regulation of glucose transmembrane transport (GO:0010827)	0.6328836652433949	0.3091586419678533	0.9812446329633507	5.39%	IL1B;TRIB3
regulation of protein localization to cell surface (GO:2000008)	0.9616206022240028	-0.33882722565600754	-0.9807379671088541	14.04%	ACTN2;RIC3;GPM6B
protein localization to Golgi apparatus (GO:0034067)	0.633721456758306	0.28284671532846706	0.9804999608660521	71.76%	TMED10;SYS1;OPTN;ARL1;CSNK1D;IFT20;ARL5B;ZDHHC15;COG7;SORL1;OBSL1
phosphorylation (GO:0016310)	0.9619240899717605	-0.23932571759906016	-0.9802650650894973	54.09%	MYLK3;PRKCZ;EPHA7;CERKL;STK19;WNK2;CSNK1E;PRKCH;CAMK2A;TSSK2;TSSK4;ERN2;PTK6;TSSK3;AATK;MARK1;LIPE;SIK1;HUNK;STK26;AMHR2;CDK18;WNT11;CDC42BPG;TSSK1B;PRKAR1B;PDGFB;BRSK2;CAMK2B;DYRK1B;BMP2;CDKL1;LMTK3;RPS6KA5;VRK2;PAK6;MAP3K12;AKT3;PRKCB;ACVR2B;TRIB1;AGK;PDK1;TNK1;CAMK1;DMPK;PRKAG2;MAP3K9;MAST1;BRSK1;PINK1;PIK3CD;PRKAA2;ERBB2;MAP3K1;BRD2;LIMD1;TGFB2;MARK4;SIK2;STK17A;SNRK;STK39;CLK2;TESK2;DGKD;TNK2;DGKH;ACVR1B;DGKQ;TBCK;RARA;STK11;PKN3;PRKACA;TNIK;FAM20A;NRBP2;HK1;CDK16;NLK;MARK2;PASK;PANK3;DAPK3;MAST2;PKN1;PRKD2;MAML1;STK36;CHEK1;MAPKAPK2;CDK11B;WNK3;GRK5;HIPK3;BMPR1A;DGKI;PIM1
glycosphingolipid metabolic process (GO:0006687)	0.9621994644034028	-0.3230891015299361	-0.9797915401810244	32.14%	SMPD3;SMPD4;ST6GALNAC3;ESYT3;GBA2;A4GALT;UGT8
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	0.6345203975501529	0.2741070076499168	0.9797665709270887	11.52%	CD70;TLR4;EBI3;BTN3A3
regulation of epithelial to mesenchymal transition (GO:0010717)	0.9624414357266505	-0.2815245528827887	-0.9793515173773487	26.98%	BMP5;CRB2;TBX5;EPHA3;PDPN;SFRP2;HPN;EFNA1;BMP2;FOXA1;MDK;ZNF750;GCNT2
negative regulation of signaling receptor activity (GO:2000272)	0.6354129986762349	0.38101652198698127	0.978973598436201	13.15%	CNRIP1;VPS25
negative regulation of secretion (GO:0051048)	0.9650156298749064	-0.3971707664766855	-0.9779801721755254	39.06%	NR1H3;EGF;ERBB3;PTGER3;CD74;VAMP8
negative regulation of JUN kinase activity (GO:0043508)	0.9648063602188423	-0.4166748041216928	-0.9777137648933338	1.94%	NPPA
positive regulation of neuron projection arborization (GO:0150012)	0.9644047401388796	-0.45524480051289806	-0.9775248697611265	39.53%	DLG4;GRIP1;FZD4
dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	0.638193002534434	0.32857142857142874	0.9772162587679311	67.18%	ALG14;ALG3;SRD5A3;ALG8;ALG6;DOLK;ALG1
negative regulation of lymphocyte proliferation (GO:0050672)	0.9644337940378058	-0.3872921356103589	-0.977159732994141	30.38%	SOX11;FOXP3;VTCN1;BLK;DLG5;SPN
regulation of response to biotic stimulus (GO:0002831)	0.6383040814258127	0.286621720404353	0.9767892925329754	19.19%	DHX58;HERC5;SAMHD1;ZMPSTE24;IRF1
negative regulation of DNA-dependent DNA replication (GO:2000104)	0.6379342845608076	0.3495129360707606	0.9766476278858359	35.25%	SLFN11;GMNN;TIPIN;ZNF830;SMARCAL1
purine ribonucleotide metabolic process (GO:0009150)	0.9649844963680715	-0.29379996190045765	-0.976588274198636	34.11%	ACSM3;SULT1E1;SULT1C4;SULT4A1;PDE9A;ACOT6;ACOT2;ACOT8;THEM5;ACOT11;RHOQ
regulation of mitotic nuclear division (GO:0007088)	0.6375425096656886	0.20526788482001268	0.9765350754629545	0.62%	IGF1;IL1B
actin cytoskeleton reorganization (GO:0031532)	0.9642301302551507	-0.2940537494514511	-0.9765289467458727	21.60%	FGF10;EFS;CXADR;CDC42BPG;BRSK2;THSD7A;AUTS2;S1PR1;FARP2
apical protein localization (GO:0045176)	0.9650900312055304	-0.46212339383996776	-0.9758054747965235	32.17%	VANGL2;CELSR1;SHROOM2
ear morphogenesis (GO:0042471)	0.6384013341260056	0.3581124166245663	0.9757932487624883	6.16%	OSR2;SIX1
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	0.9656119352719649	-0.3832013600338734	-0.9752521969760183	26.90%	FOXH1;ISL1;FOXA1;CARM1
intestinal absorption (GO:0050892)	0.9651452598879534	-0.43044581011131394	-0.9750910202181906	12.36%	KCNQ1;SLC46A1;SLC5A1
carbohydrate derivative catabolic process (GO:1901136)	0.9655484562651678	-0.36607611232613246	-0.9745639852794264	27.36%	ADAMTS9;FBXO44;FBXO2;NCCRP1
linoleic acid metabolic process (GO:0043651)	0.9660186575388005	-0.40626854879384544	-0.9740136770627953	44.27%	CYP2J2;ALOX12;ALOX5;GSTM2;FADS2;ABCD1
regulation of stem cell population maintenance (GO:2000036)	0.9657619543080403	-0.43441880044134074	-0.9737661329725248	24.81%	NODAL;CNOT3;TAF6L
regulation of microtubule-based process (GO:0032886)	0.9652292436650646	-0.3150185924230323	-0.9736231889560076	60.12%	EPHA3;TPPP;CAMSAP3;MAP10;PRKAA2;ERBB2;MAP6;MARK4;TRIM36;EFNA5;MARK2;HDAC6;MAP6D1;CLASP1;PHLDB2;CLASP2
T-helper cell differentiation (GO:0042093)	0.6446668271045586	0.3867559174336924	0.9721418122301434	8.03%	IL6;PTGER4
positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	0.6446028071121696	0.35022301065150924	0.9719096413480641	3.10%	DKK1;DAB2
B cell activation (GO:0042113)	0.9687607834800468	-0.30089630181484855	-0.9718554416551244	35.31%	PLCG2;RASGRP1;RAG2;GPR183;CHRNB2;TPD52;PRKCB;AKAP17A;HDAC5;BLNK;PIK3CD
oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	0.644261708598307	0.3543474031112391	0.9717884471493464	35.78%	ALG14;ALG3;SRD5A3;ALG8;ALG6
plasma membrane bounded cell projection morphogenesis (GO:0120039)	0.9694545863724982	-0.3176140978955937	-0.9712536302692001	27.40%	BMP7;NTF4;EPB41L3;GPM6A;PACSIN1;CNTNAP2;NYAP1
regulation of lipoprotein lipase activity (GO:0051004)	0.9686779409504936	-0.4167731100331222	-0.9712082781241724	13.10%	NR1H3;APOA1
lytic vacuole organization (GO:0080171)	0.9683783486227301	-0.3448221961885499	-0.9709719611622731	7.38%	CLVS1;HOOK1
positive regulation of protein polymerization (GO:0032273)	0.6454762104303038	0.20236329822563773	0.9709326086022178	12.15%	CCL11;CCL26;NAV3;CDC42EP2;RPS3;PYCARD;PFN1
negative regulation of amyloid precursor protein catabolic process (GO:1902992)	0.6454485059658884	0.2986945593093346	0.9706222834231506	0.03%	IGF1
negative regulation of cytoskeleton organization (GO:0051494)	0.9704954511948531	-0.35954833720176166	-0.9697160345697525	22.04%	KANK3;SHANK3;KANK4;TJP1
positive regulation of epithelial cell proliferation (GO:0050679)	0.9698314275770199	-0.2580106052902297	-0.9696263928086408	27.49%	CDH3;BMP5;PROX1;SOX11;FGF10;SCN5A;NME2;KDR;NRARP;ODAM;HPN;HYAL1;NODAL;PDGFB;BMP2;BMP6;MST1;GDF2;EGF;AKT3;MDK;FGF9;NR4A3
monoacylglycerol catabolic process (GO:0052651)	0.9691976140896026	-0.4326551942787814	-0.969516620069045	20.72%	ABHD12B;FAAH;ABHD16B
regulation of mammary gland epithelial cell proliferation (GO:0033599)	0.9690190874086406	-0.46034639927073834	-0.9692258155141822	54.02%	MST1;DEAF1;ZNF703;ROBO1;RTN4
regulation of glucocorticoid receptor signaling pathway (GO:2000322)	0.968399024837194	-0.44911142723967634	-0.9691216102940774	37.63%	LMO3;PER1;CRY2
post-transcriptional gene silencing by RNA (GO:0035194)	0.6491822640431961	0.31630946952424394	0.9683245061049452	68.41%	EIF6;TNRC6B;CNOT6;AJUBA;AGO4;CNOT1;LIMD1;TNRC6C
inositol phosphate-mediated signaling (GO:0048016)	0.9699308978487721	-0.46110379223356496	-0.9681386191435613	33.60%	GPR62;ADGRB2;INPP5A;NFATC2
regulation of viral life cycle (GO:1903900)	0.6490591080840413	0.27502143521792716	0.9680619714577607	15.15%	TRIM22;TRIM38;PPIA;AXL
male gonad development (GO:0008584)	0.9700947926721353	-0.32214241917410646	-0.9676991110444336	32.21%	LRP2;BIK;COL9A3;SOX15;WNT2B;GATA1;FGF9;GATA4;SOX8
regulation of collateral sprouting (GO:0048670)	0.9749225606518381	-0.4133633806421082	-0.9653909869973182	10.35%	FGF13;SEMA4D
negative regulation of translational initiation (GO:0045947)	0.9747848041934869	-0.4536726514374966	-0.9650687563676554	34.31%	PAIP2B;EIF2AK1;RBM4
negative regulation of gene expression, epigenetic (GO:0045814)	0.9750904125084431	-0.42401644262472116	-0.9645744895593269	41.01%	BMI1;DNMT3A;TRIM27;DNMT3B
regulation of monocyte differentiation (GO:0045655)	0.9748540121363435	-0.41265360218621056	-0.9642931468418483	44.63%	CD4;CD74;ACIN1;ZFP36L1;IRF7
cellular polysaccharide biosynthetic process (GO:0033692)	0.9740483444238726	-0.35717115918632025	-0.9642527519739429	38.58%	HAS3;B3GNT8;HAS1;B3GNT7;B3GALT2;B3GNT9
genitalia development (GO:0048806)	0.9732226095585895	-0.4609676280328995	-0.9642243770093115	3.43%	STRA6
chromosome condensation (GO:0030261)	0.9731209454714289	-0.3798782072173779	-0.9639166714245789	8.12%	TTN;ERN2
epidermis development (GO:0008544)	0.9725471023694966	-0.3094592553417461	-0.9637853699423948	25.73%	NTF4;RBP2;OVOL3;GRHL2;CDSN;DCT;COL17A1;SPINK5;ZNF750
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	0.9732156544608352	-0.4288148085938758	-0.9631617611947776	14.07%	CD160;RASGRP1
positive regulation of cardiac muscle hypertrophy (GO:0010613)	0.9731097220251246	-0.37045027957084076	-0.9628247897441928	27.49%	TRPC3;PDE9A;BMP10;HAND2;AKAP6;NR4A3
microtubule polymerization (GO:0046785)	0.9727687697014458	-0.3193089479170017	-0.9625931826647344	26.61%	FGF13;TUBGCP4;TPPP;TUBGCP2;NDE1
receptor clustering (GO:0043113)	0.9720895715634261	-0.32742301984947464	-0.9625065272852258	46.21%	DLG4;NRXN1;MADCAM1;ITGB7;LRRC7;MAGI2;SCRIB;NLGN1;DLG2;DLG3;LRP4
positive regulation of macroautophagy (GO:0016239)	0.6602689279193689	0.20908555199115675	0.9620206473507172	67.91%	DCN;BNIP3L;CALCOCO2;OPTN;GNAI3;SPTLC1;SCOC;TBK1;RALB;RAB3GAP1;TSC2;LARP1;WAC;EPM2A;GPSM1;SLC25A4;HSPB8;PRKAA2;PINK1;PIP4K2B
regulation of response to endoplasmic reticulum stress (GO:1905897)	0.6604236117121296	0.33464254580267777	0.9616163966683157	0.11%	NUPR1
adrenergic receptor signaling pathway (GO:0071875)	0.9737977273045152	-0.42642237732457833	-0.9614294257405877	16.76%	ADRA2B;DRD1
regulation of cAMP-dependent protein kinase activity (GO:2000479)	0.973186219061968	-0.4615374080974075	-0.9613164810184944	44.53%	PRKAR1B;MST1;PRKAR2B;PKIA
regulation of steroid biosynthetic process (GO:0050810)	0.9723621768307277	-0.42657554552989363	-0.961294265271688	21.22%	BMP5;CES1;BMP2
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	0.660945205969694	0.2339532886713785	0.9610587627640603	25.73%	FOSL1;NFIB;NR3C1;BMP4;TP53;GATA2;ATOH8
production of small RNA involved in gene silencing by RNA (GO:0070918)	0.9727672842022735	-0.46115838934378667	-0.9607718132073358	5.34%	TRIM71
lysosome organization (GO:0007040)	0.9719800090317794	-0.3343549170287683	-0.960731497959047	7.38%	CLVS1;HOOK1
DNA replication-independent nucleosome assembly (GO:0006336)	0.66116419532801	0.25707331913599046	0.9606594253938899	74.34%	CENPW;ASF1B;CENPI;CENPM;HAT1;CENPQ;ITGB3BP;CABIN1;UBN1;CENPT;CENPN;CENPP;CENPO
negative regulation of platelet aggregation (GO:0090331)	0.6606090200841982	0.36097166547009146	0.960630795303523	4.05%	SERPINE2;CD9
regulation of Rho protein signal transduction (GO:0035023)	0.9715499086460025	-0.2963247263429952	-0.9605586256443729	25.99%	GPR17;SYNPO2L;APOA1;EPS8L1;ABRA;F2RL3;RASIP1;APOE
positive regulation of cellular protein catabolic process (GO:1903364)	0.9711205853160266	-0.43575079694100055	-0.960378059076594	45.04%	APOE;VGLL4;AMER1;EZR;ABCA2
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	0.9707468178166736	-0.27391973554308785	-0.960172102717608	6.42%	MYOCD;CDKN1C;PROX1;SPDYA;CCNI2
positive regulation of vasoconstriction (GO:0045907)	0.9709255464992581	-0.4511619885739126	-0.9597545051759611	2.34%	SMTNL2
positive regulation of neuron apoptotic process (GO:0043525)	0.6620668188582532	0.30478268231474226	0.9595486152046583	0.11%	NUPR1
myeloid leukocyte mediated immunity (GO:0002444)	0.6621276662165744	0.38574468421902575	0.9591567519760161	0.44%	IL6
negative regulation of platelet activation (GO:0010544)	0.9717787955132047	-0.3611201752162034	-0.9590299735411167	26.57%	NOS3;ADAMTS18;PDGFB;ALOX12;APOE;CEACAM1
sphingosine metabolic process (GO:0006670)	0.9712235492334937	-0.45173039598617937	-0.958906951604852	4.04%	SGPP2
phagosome maturation (GO:0090382)	0.9711727571157065	-0.31686923192738337	-0.9585512779985985	7.23%	ATP6V1C2;SLAMF8
regulation of microvillus organization (GO:0032530)	0.9706139204065466	-0.44872443854683397	-0.9584324964152716	46.01%	CDHR5;CDHR2;FSCN1;PODXL
regulation of neutrophil migration (GO:1902622)	0.6639245365078056	0.37953128244395695	0.957909696581506	6.19%	RAC2;BST1
cellular response to decreased oxygen levels (GO:0036294)	0.6635169581311225	0.1983572910701485	0.957794753933993	10.78%	PTGIS;HMOX1;FMN2;PMAIP1;BNIP3L;TIGAR
establishment of endothelial barrier (GO:0061028)	0.9726592276086284	-0.34142675272874	-0.9572196242586181	43.46%	TJP3;TJP1;RAPGEF3;MARVELD2;CLDN3;PDE4D;RAPGEF1;EZR
adherens junction organization (GO:0034332)	0.9718073814096383	-0.32990979107610874	-0.9572120376587874	40.94%	CDH3;CDH4;CDH1;CDH20;TJP1;CDH8;CDH10;ZNF703;JUP;DCHS1
tRNA aminoacylation for protein translation (GO:0006418)	0.6643262258240858	0.29477044694435994	0.9570586988183266	70.56%	EEF1E1;RARS2;FARSB;FARS2;LARS2;DARS2;WARS2;AIMP2;VARS2
regulation of protein import into nucleus (GO:0042306)	0.6640506504620363	0.24083222596946707	0.9568623677030046	39.97%	APOD;BMP4;RAN;UFM1;TPR;MDFIC;RBM22;EFCAB7;FLNA;UBR5
male meiosis I (GO:0007141)	0.9731338689104169	-0.43511607466945607	-0.9563193787199218	31.44%	SYCP3;BTBD18;ZSCAN21
regulation of endothelial cell migration (GO:0010594)	0.9728476144646947	-0.2726935931447341	-0.9560770902598229	26.57%	PROX1;ADAMTS9;GPLD1;DNAJA4;TDGF1;KDR;VASH1;BMP10;GDF2;EGF;APOE;CEACAM1
organic cation transport (GO:0015695)	0.9724015543010365	-0.389592436848206	-0.9558981569148827	43.84%	SLC47A1;PDZK1;SLC29A4;SLC22A5;SLC25A29;SLC25A42
regulation of programmed cell death (GO:0043067)	0.6660738185283304	0.14142832650077186	0.9554918683083432	17.85%	LGALS1;AMIGO2;PLSCR3;IGFBP3;SGK1;NME1;PMAIP1;FAS;STEAP3;RPS3;TNFRSF10D;TNFSF9;BNIP3L;TIGAR;RSL1D1;HTATIP2;MECOM;TRIAP1;HAX1;BRMS1;PSMC5;PRELID1;CRADD
negative regulation of cellular metabolic process (GO:0031324)	0.9749326022148201	-0.34277889738402334	-0.9544920782874473	46.65%	DLG4;ANKRD13B;APOE;TRAP1;PINK1;EDNRB;SIRT5;ABCA2;RIN3
regulation of cardiac muscle cell differentiation (GO:2000725)	0.668839103601598	0.3514912507395427	0.9537863985165431	2.57%	GREM1;DKK1
positive regulation of triglyceride biosynthetic process (GO:0010867)	0.9764523982532819	-0.4088081342070499	-0.9535092619613564	10.03%	GPLD1;NR1H3
ERBB signaling pathway (GO:0038127)	0.9780166213105299	-0.2878020245171675	-0.9524945990120716	28.78%	ERBB4;PTK6;TDGF1;STUB1;NRG4;GRB7;RPS6KA5;FAM83B;EGF;ERBB3;REPS2
regulation of receptor-mediated endocytosis (GO:0048259)	0.6711348527202975	0.2402141814675206	0.9523023344194165	2.57%	SERPINE1;DKK1
myeloid leukocyte differentiation (GO:0002573)	0.6706583420529518	0.18266771591706593	0.9522442993723824	8.68%	RUNX1;BATF3;IFI16;IL15;PIR;CAMK4
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	0.6702613163582986	0.32772038847259227	0.9521479187027762	4.05%	CDH13;CD9
negative regulation of amyloid-beta formation (GO:1902430)	0.6710108883138715	0.30843281929670313	0.9514585253657801	0.03%	IGF1
regulation of ATP biosynthetic process (GO:2001169)	0.6705317749813648	0.341807908249813	0.9513692475055853	6.12%	PID1;TMSB4X
dosage compensation by inactivation of X chromosome (GO:0009048)	0.980856026155868	-0.4537309528739594	-0.9509241011305314	46.49%	PCGF3;METTL3;YTHDC1;RBM15B
protein homotetramerization (GO:0051289)	0.9801034171607823	-0.32597825887003534	-0.9508676038501954	29.03%	RYR3;ACACB;HCN1;AQP10;ACACA;MAT1A;KCNJ12
development of primary male sexual characteristics (GO:0046546)	0.9793432530321169	-0.31133037427548094	-0.9508193461517571	32.21%	LRP2;BIK;COL9A3;SOX15;WNT2B;GATA1;FGF9;GATA4;SOX8
desmosome organization (GO:0002934)	0.9791201626419044	-0.46007433645157414	-0.9505491749548353	37.77%	DSG2;PKP2;DSP;JUP
protein depolymerization (GO:0051261)	0.6730768039866604	0.3237082066869299	0.9497669965040254	67.66%	CFL1;DSTN;VPS4B;WDR1;NCKAP5L;MICAL3;KIF24
positive regulation of response to cytokine stimulus (GO:0060760)	0.6733015975636036	0.3164614683082536	0.9493323610175461	68.39%	TSLP;IFIH1;AXL;DDX58;WNT5A;AGPAT1;IL7;CD74
regulation of regulatory T cell differentiation (GO:0045589)	0.9814145225329959	-0.3893730974183128	-0.9492259378072113	33.60%	FOXP3;FANCA;MDK;SOX12;NFATC2
positive regulation of mononuclear cell migration (GO:0071677)	0.9815967714468709	-0.40393775755145844	-0.9487863204978225	12.40%	AGER;S100A14
glomerular visceral epithelial cell differentiation (GO:0072112)	0.9824301097490581	-0.41976090724845616	-0.9480882365401079	46.01%	PROM1;CD24;KLF15;MAGI2;PODXL
protein maturation (GO:0051604)	0.9826395984627189	-0.26936708222148403	-0.9476321616089675	29.71%	MMEL1;NNAT;TESC;TSPAN32;PCSK7;PTCH1;LIPT2;STUB1;KEL;SORL1;CPXM1;PCSK4;AFG3L2
positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	0.6771737659436025	0.3489087298578759	0.9470739779996653	0.44%	IL6
fibroblast growth factor receptor signaling pathway (GO:0008543)	0.983801672133521	-0.27676282469934715	-0.9467813544628702	32.44%	ESRP2;FGF18;TRIM71;FGF10;FLRT3;ESRP1;FLRT1;FGFR3;FGF16;FGF9;RBFOX2;NOG;KLB
regulation of cell adhesion (GO:0030155)	0.9829962211912318	-0.26404954366826217	-0.9467581624819656	37.24%	EPHA7;TESC;FUT2;SEMA4D;PDE3B;DUSP26;CXCR4;TMEM102;HYAL1;EPHA4;EFNA1;EPHB3;MDK;ERBB3;TGM2;SPN;ADAM22;ERBB2;PLXNC1;PLXNB3;RASA1
negative regulation of T cell proliferation (GO:0042130)	0.6776269547783335	0.3042231306080454	0.946552134075296	1.62%	GPNMB;PDCD1LG2
aspartate family amino acid catabolic process (GO:0009068)	0.9826116866254848	-0.3777286395882913	-0.9465334243320116	56.22%	SLC25A21;MAT1A;PIPOX;CRYM;AASS;OGDH;AADAT;PHYKPL
fructose 6-phosphate metabolic process (GO:0006002)	0.9822284611100452	-0.40255470326485565	-0.9463412350420558	1.84%	FBP2
regulation of protein dephosphorylation (GO:0035304)	0.6776146621272018	0.2535746881655004	0.9462492348467567	74.69%	PPIA;CALM1;CALM2;YWHAB;PTBP1;HSP90B1;PPP1R7;CNEP1R1;MFHAS1;NSMF;PPP2R5A;PPP1R16A;PPP6R2
positive regulation of cell adhesion mediated by integrin (GO:0033630)	0.9832520415543871	-0.44888499525627373	-0.9455295584912943	46.01%	SFRP2;CIB1;TGFB2;PODXL
